event_id,event_date,category,title,agenda_name,status,has_video,video_url,duration_minutes,has_agenda,agenda_pdf_url,minutes_pdf_url,location
6069,2026-05-27,Architectural Review Board,Architectural Review Board,"May 27, 2026",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6069/files/agenda/5990,,
6112,2026-05-26,Pre-Submission Conferences,Pre-Submission Conferences,5.26.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6112/files/agenda/5991,,
6529,2026-05-21,Planning Board,Planning Board Meeting,"May 21, 2026",Published,True,https://cpmedia.azureedge.net/riverheadny/b854dddb-8a2d-4167-a7dc-f31c708ca3b7.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6529/files/agenda/5985,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6480,2026-05-21,Town Board Work Session,Town Board Work Session,Work Session Agenda 5-21-26,Published,True,https://cpmedia.azureedge.net/riverheadny/370a2088-9906-4963-aa89-1ab8c0256d94.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6480/files/agenda/5988,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6451,2026-05-20,Town Board,Town Board Meeting,Agenda for Town Board Meeting 5/20/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/7eee54515d.mp4,247,True,https://riverheadny.portal.civicclerk.com/event/6451/files/agenda/5966,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6541,2026-05-20,Community Development Agency,Community Development Agency Meeting,Community Development Agency Meeting 5/20/2026,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6541/files/agenda/5967,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6111,2026-05-19,Pre-Submission Conferences,Pre-Submission Conferences,5.19.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6111/files/agenda/5987,,
3877,2026-05-14,Zoning Board of Appeals,Zoning Board of Appeals,"May 14, 2026 Zoning Board of Appeals",Published,True,https://cpmedia.azureedge.net/riverheadny/2a523891-31a2-459f-ab12-632ffd870d93.mp4,,True,https://riverheadny.portal.civicclerk.com/event/3877/files/agenda/5982,,
6479,2026-05-14,Town Board Work Session,Town Board Work Session,Work Session Agenda 5-14-26,Published,True,https://cpmedia.azureedge.net/riverheadny/b602b1c2-5cbd-47f1-bbe4-3e9a9a299a8c.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6479/files/agenda/5984,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6110,2026-05-12,Pre-Submission Conferences,Pre-Submission Conferences,5.12.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6110/files/agenda/5983,,
6517,2026-05-07,Planning Board,Planning Board Meeting,"May 7, 2026",Published,True,https://cpmedia.azureedge.net/riverheadny/de3275af-0d0f-48c1-9703-b048c9203be7.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6517/files/agenda/5976,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6478,2026-05-07,Town Board Work Session,Town Board Work Session,Work Session 5-7-26,Published,True,https://cpmedia.azureedge.net/riverheadny/b527fa7f-c453-407b-a059-62edc716c91a.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6478/files/agenda/5979,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6438,2026-05-05,Town Board,Town Board Meeting,Agenda for Town Board Meeting 5/5/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/f2e3e60e93.mp4,156,True,https://riverheadny.portal.civicclerk.com/event/6438/files/agenda/5953,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6109,2026-05-05,Pre-Submission Conferences,Pre-Submission Conferences,5.5.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6109/files/agenda/5978,,
6477,2026-04-30,Town Board Work Session,Town Board Work Session,Work Session Agenda 4-30-26,Published,True,https://cpmedia.azureedge.net/riverheadny/8e9bac30-2d9f-4141-b930-6311af46740f.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6477/files/agenda/5977,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6108,2026-04-28,Pre-Submission Conferences,Pre-Submission Conferences,4.28.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6108/files/agenda/5975,,
3889,2026-04-23,Zoning Board of Appeals,Zoning Board of Appeals,"April  23, 2026 Zoning Board of Appeals",Published,True,https://cpmedia.azureedge.net/riverheadny/921a0baa-cebf-44b6-9d4f-1e86d6acb80a.mp4,,True,https://riverheadny.portal.civicclerk.com/event/3889/files/agenda/5970,,
6476,2026-04-23,Town Board Work Session,Town Board Work Session,Work Session 4-23-26,Published,True,https://cpmedia.azureedge.net/riverheadny/6206098e-a4e3-4437-99b9-3ba0d916c875.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6476/files/agenda/5973,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6425,2026-04-22,Architectural Review Board,Architectural Review Board,"April 22, 2026",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6425/files/agenda/5971,,"4 W Second Street, Riverhead, NY"
6450,2026-04-21,Town Board,Town Board Meeting,Agenda for Town Board Meeting 4/21/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/fa5c64797e.mp4,103,True,https://riverheadny.portal.civicclerk.com/event/6450/files/agenda/5946,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6540,2026-04-21,Community Development Agency,Community Development Agency Meeting,Community Development Agency Meeting 4/21/2026,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6540/files/agenda/5952,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6107,2026-04-21,Pre-Submission Conferences,Pre-Submission Conferences,4.21.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6107/files/agenda/5972,,
6528,2026-04-16,Planning Board,Planning Board Meeting,"April 16, 2026",Published,True,https://cpmedia.azureedge.net/riverheadny/a00658ed-eb25-43a1-af99-aebcdd6d90e2.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6528/files/agenda/5964,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6475,2026-04-16,Town Board Work Session,Town Board Work Session,Work Session 4-16-26,Published,True,https://cpmedia.azureedge.net/riverheadny/179022f4-9543-4bef-8913-5f198cb20fb5.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6475/files/agenda/5969,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6106,2026-04-14,Pre-Submission Conferences,Pre-Submission Conferences,"April 14, 2026 Pre-Submission",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6106/files/agenda/5968,,
3876,2026-04-09,Zoning Board of Appeals,Zoning Board of Appeals,"April 9, 2026 Zoning Board of Appeals",Published,True,https://cpmedia.azureedge.net/riverheadny/d852752f-aa6d-4970-9ecd-aba9d1595a0f.mp4,,True,https://riverheadny.portal.civicclerk.com/event/3876/files/agenda/5962,,
6474,2026-04-09,Town Board Work Session,Town Board Work Session,Work Session 4-9-26,Published,True,https://cpmedia.azureedge.net/riverheadny/6754b9b2-1c02-4023-aae6-f34e5a16312f.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6474/files/agenda/5965,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
